filecode,inputLine,tradeLine,SecType,Symbol,Underlying,Expiry,Strike,O_Type,Trade_Time,Lot_Time,Exchange,Q,Price,Proceeds,CommTax,Basis,Realized_PL,Codes,OC,Type1,Account
06C,1511,455,O,CRM 18JAN14 180.0 C,CRM,2014-01-18,180,C,2012-08-13 14:35:44,2012-08-13 14:35:44,-,-1,17.95,1795,-0.66,-1794.34,0,O,O,S,IB9048
06C,1512,455,O,CRM 18JAN14 180.0 C,CRM,2014-01-18,180,C,2012-08-13 14:35:44,2012-08-13 14:35:44,NASDAQOM,-1,17.95,1795,-0.66,-1794.34,0,O,O,,IB9048
06C,1513,456,O,CRM 18JAN14 180.0 C,CRM,2014-01-18,180,C,2012-08-17 15:59:14,2012-08-17 15:59:14,-,-1,18.7,1870,-0.66,-1869.34,0,O,O,S,IB9048
06C,1514,456,O,CRM 18JAN14 180.0 C,CRM,2014-01-18,180,C,2012-08-17 15:59:14,2012-08-17 15:59:14,NASDAQOM,-1,18.7,1870,-0.66,-1869.34,0,O,O,,IB9048
06C,1515,457,O,CSCO 18JAN14 25.0 C,CSCO,2014-01-18,25,C,2012-02-28 13:53:23,2012-02-28 13:53:23,-,10,1.28,-1280,-3.04,1283.04,0,O,O,S,IB9048
06C,1516,457,O,CSCO 18JAN14 25.0 C,CSCO,2014-01-18,25,C,2012-02-28 13:53:23,2012-02-28 13:53:23,NASDAQOM,10,1.28,-1280,-3.04,1283.04,0,O,O,,IB9048
06C,1517,458,O,CVLT 18FEB12 50.0 C,CVLT,2012-02-18,50,C,2012-01-09 13:25:49,2012-01-09 13:25:49,-,-4,1.8,720,-1.31,-718.69,0,O,O,S,IB9048
06C,1518,458,O,CVLT 18FEB12 50.0 C,CVLT,2012-02-18,50,C,2012-01-09 13:25:49,2012-01-09 13:25:49,BATS,-4,1.8,720,-1.31,-718.69,0,O,O,,IB9048
06C,1519,459,O,CVLT 18FEB12 50.0 C,CVLT,2012-02-18,50,C,2012-01-09 14:23:36,2012-01-09 14:23:36,-,-2,1.9,380,-0.66,-379.34,0,O,O,S,IB9048
06C,1520,459,O,CVLT 18FEB12 50.0 C,CVLT,2012-02-18,50,C,2012-01-09 14:23:36,2012-01-09 14:23:36,BATS,-2,1.9,380,-0.66,-379.34,0,O,O,,IB9048
06C,1521,460,O,CVLT 18FEB12 50.0 C,CVLT,2012-02-18,50,C,2012-02-17 16:20:00,2012-02-17 16:20:00,-,6,0,0,0,1098.03,0,A;C,C,S,IB9048
06C,1522,460,O,CVLT 18FEB12 50.0 C,CVLT,2012-02-18,50,C,2012-02-17 16:20:00,2012-02-17 16:20:00,--,6,0,0,0,1098.03,0,A;C,C,,IB9048
06C,1523,460,O,CVLT 18FEB12 50.0 C,CVLT,2012-02-18,50,C,2012-02-17 16:20:00,2012-01-09 00:00:00,,-6,1.830053,,,-1098.03,0,ST,A,,IB9048
06C,1524,461,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-02-24 10:39:48,2012-02-24 10:39:48,-,-2,0.6,120,-1.45,-118.55,0,O,O,S,IB9048
06C,1525,461,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-02-24 10:39:48,2012-02-24 10:39:48,CBOE,-2,0.6,120,-1.45,-118.55,0,O,O,,IB9048
06C,1526,462,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-03-02 13:13:19,2012-03-02 13:13:19,-,-6,0.3,180,-1.95,-178.05,0,O,O,S,IB9048
06C,1527,462,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-03-02 13:13:19,2012-03-02 13:13:19,BATS,-6,0.3,180,-1.95,-178.05,0,O,O,,IB9048
06C,1528,463,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-03-16 16:20:00,2012-03-16 16:20:00,-,8,0,0,0,296.6,296.6,Ep;C,C,S,IB9048
06C,1529,463,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-03-16 16:20:00,2012-03-16 16:20:00,--,8,0,0,0,296.6,296.6,Ep;C,C,,IB9048
06C,1530,463,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-03-16 16:20:00,2012-02-24 00:00:00,,-2,0.592744,,,-118.55,118.55,ST,A,,IB9048
06C,1531,463,O,CVLT 17MAR12 46.0 P,CVLT,2012-03-17,46,P,2012-03-16 16:20:00,2012-03-02 00:00:00,,-6,0.29675,,,-178.05,178.05,ST,A,,IB9048
06C,1532,464,O,CVLT 17MAR12 50.0 P,CVLT,2012-03-17,50,P,2012-02-24 09:41:50,2012-02-24 09:41:50,-,-2,1.2,240,-1.45,-238.55,0,O,O,S,IB9048
06C,1533,464,O,CVLT 17MAR12 50.0 P,CVLT,2012-03-17,50,P,2012-02-24 09:41:50,2012-02-24 09:41:50,CBOE,-2,1.2,240,-1.45,-238.55,0,O,O,,IB9048
06C,1534,465,O,CVLT 17MAR12 50.0 P,CVLT,2012-03-17,50,P,2012-03-16 16:20:00,2012-03-16 16:20:00,-,2,0,0,0,238.55,238.55,Ep;C,C,S,IB9048
06C,1535,465,O,CVLT 17MAR12 50.0 P,CVLT,2012-03-17,50,P,2012-03-16 16:20:00,2012-03-16 16:20:00,--,2,0,0,0,238.55,238.55,Ep;C,C,,IB9048
06C,1536,465,O,CVLT 17MAR12 50.0 P,CVLT,2012-03-17,50,P,2012-03-16 16:20:00,2012-02-24 00:00:00,,-2,1.192733,,,-238.55,238.55,ST,A,,IB9048
06C,1537,466,O,CVLT 21APR12 50.0 C,CVLT,2012-04-21,50,C,2012-03-19 13:29:41,2012-03-19 13:29:41,-,-3,2.65,795,-0.99,-794.01,0,P;O,O,S,IB9048
06C,1538,466,O,CVLT 21APR12 50.0 C,CVLT,2012-04-21,50,C,2012-03-19 13:29:41,2012-03-19 13:29:41,BATS,-1,2.65,265,-0.63,-264.37,0,P;O,O,,IB9048
06C,1539,466,O,CVLT 21APR12 50.0 C,CVLT,2012-04-21,50,C,2012-03-19 13:30:20,2012-03-19 13:30:20,BATS,-1,2.65,265,-0.03,-264.97,0,P;O,O,,IB9048
06C,1540,466,O,CVLT 21APR12 50.0 C,CVLT,2012-04-21,50,C,2012-03-19 13:30:20,2012-03-19 13:30:20,BATS,-1,2.65,265,-0.33,-264.67,0,P;O,O,,IB9048
06C,1541,467,O,CVLT 21APR12 50.0 C,CVLT,2012-04-21,50,C,2012-04-20 16:20:00,2012-04-20 16:20:00,-,3,0,0,0,794.01,0,A;C,C,S,IB9048
06C,1542,467,O,CVLT 21APR12 50.0 C,CVLT,2012-04-21,50,C,2012-04-20 16:20:00,2012-04-20 16:20:00,--,3,0,0,0,794.01,0,A;C,C,,IB9048
06C,1543,467,O,CVLT 21APR12 50.0 C,CVLT,2012-04-21,50,C,2012-04-20 16:20:00,2012-03-19 00:00:00,,-3,2.646707,,,-794.01,0,ST,A,,IB9048
06C,1544,468,O,CVLT 21APR12 50.0 P,CVLT,2012-04-21,50,P,2012-03-28 11:07:22,2012-03-28 11:07:22,-,-6,1.5,900,-1.96,-898.04,0,O,O,S,IB9048
06C,1545,468,O,CVLT 21APR12 50.0 P,CVLT,2012-04-21,50,P,2012-03-28 11:07:22,2012-03-28 11:07:22,BATS,-6,1.5,900,-1.96,-898.04,0,O,O,,IB9048
06C,1546,469,O,CVLT 21APR12 50.0 P,CVLT,2012-04-21,50,P,2012-04-20 16:20:00,2012-04-20 16:20:00,-,6,0,0,0,898.04,898.04,Ep;C,C,S,IB9048
06C,1547,469,O,CVLT 21APR12 50.0 P,CVLT,2012-04-21,50,P,2012-04-20 16:20:00,2012-04-20 16:20:00,--,6,0,0,0,898.04,898.04,Ep;C,C,,IB9048
06C,1548,469,O,CVLT 21APR12 50.0 P,CVLT,2012-04-21,50,P,2012-04-20 16:20:00,2012-03-28 00:00:00,,-6,1.496728,,,-898.04,898.04,ST,A,,IB9048
06C,1549,470,O,CVLT 19MAY12 49.0 P,CVLT,2012-05-19,49,P,2012-04-24 10:54:26,2012-04-24 10:54:26,-,-3,1,300,-2.18,-297.82,0,O,O,S,IB9048
06C,1550,470,O,CVLT 19MAY12 49.0 P,CVLT,2012-05-19,49,P,2012-04-24 10:54:26,2012-04-24 10:54:26,CBOE,-3,1,300,-2.18,-297.82,0,O,O,,IB9048
06C,1551,471,O,CVLT 19MAY12 49.0 P,CVLT,2012-05-19,49,P,2012-05-18 16:20:00,2012-05-18 16:20:00,-,3,0,0,0,297.82,297.82,Ep;C,C,S,IB9048
06C,1552,471,O,CVLT 19MAY12 49.0 P,CVLT,2012-05-19,49,P,2012-05-18 16:20:00,2012-05-18 16:20:00,--,3,0,0,0,297.82,297.82,Ep;C,C,,IB9048
06C,1553,471,O,CVLT 19MAY12 49.0 P,CVLT,2012-05-19,49,P,2012-05-18 16:20:00,2012-04-24 00:00:00,,-3,0.992733,,,-297.82,297.82,ST,A,,IB9048
06C,1554,472,O,CVLT 19MAY12 50.0 P,CVLT,2012-05-19,50,P,2012-04-24 10:51:14,2012-04-24 10:51:14,-,-3,1.3,390,0.07,-390.07,0,P;O,O,S,IB9048
06C,1555,472,O,CVLT 19MAY12 50.0 P,CVLT,2012-05-19,50,P,2012-04-24 10:51:14,2012-04-24 10:51:14,BATS,-2,1.3,260,0.05,-260.05,0,P;O,O,,IB9048
06C,1556,472,O,CVLT 19MAY12 50.0 P,CVLT,2012-05-19,50,P,2012-04-24 10:51:14,2012-04-24 10:51:14,BATS,-1,1.3,130,0.02,-130.02,0,P;O,O,,IB9048
06C,1557,473,O,CVLT 19MAY12 50.0 P,CVLT,2012-05-19,50,P,2012-05-18 16:20:00,2012-05-18 16:20:00,-,3,0,0,0,390.07,390.07,Ep;C,C,S,IB9048
06C,1558,473,O,CVLT 19MAY12 50.0 P,CVLT,2012-05-19,50,P,2012-05-18 16:20:00,2012-05-18 16:20:00,--,3,0,0,0,390.07,390.07,Ep;C,C,,IB9048
06C,1559,473,O,CVLT 19MAY12 50.0 P,CVLT,2012-05-19,50,P,2012-05-18 16:20:00,2012-04-24 00:00:00,,-3,1.300226,,,-390.07,390.07,ST,A,,IB9048
06C,1560,474,O,CVLT 20OCT12 70.0 C,CVLT,2012-10-20,70,C,2012-05-21 15:38:24,2012-05-21 15:38:24,-,-2,0.9,180,0.05,-180.05,0,O,O,S,IB9048
06C,1561,474,O,CVLT 20OCT12 70.0 C,CVLT,2012-10-20,70,C,2012-05-21 15:38:24,2012-05-21 15:38:24,BATS,-2,0.9,180,0.05,-180.05,0,O,O,,IB9048
06C,1562,475,O,CVLT 20OCT12 70.0 C,CVLT,2012-10-20,70,C,2012-10-19 16:20:00,2012-10-19 16:20:00,-,2,0,0,0,180.05,180.05,Ep;C,C,S,IB9048
06C,1563,475,O,CVLT 20OCT12 70.0 C,CVLT,2012-10-20,70,C,2012-10-19 16:20:00,2012-10-19 16:20:00,--,2,0,0,0,180.05,180.05,Ep;C,C,,IB9048
06C,1564,475,O,CVLT 20OCT12 70.0 C,CVLT,2012-10-20,70,C,2012-10-19 16:20:00,2012-05-21 00:00:00,,-2,0.900235,,,-180.05,180.05,ST,A,,IB9048
06C,1565,476,O,CVLT 19JAN13 65.0 P,CVLT,2013-01-19,65,P,2012-12-20 15:23:04,2012-12-20 15:23:04,-,-1,0.75,75,-1.06,-73.94,0,O,O,S,IB9048
06C,1566,476,O,CVLT 19JAN13 65.0 P,CVLT,2013-01-19,65,P,2012-12-20 15:23:04,2012-12-20 15:23:04,AMEX,-1,0.75,75,-1.06,-73.94,0,O,O,,IB9048
06C,1567,477,O,CVLT 20JUL13 70.0 C,CVLT,2013-07-20,70,C,2012-11-26 14:29:34,2012-11-26 14:29:34,-,-2,7.25,1450,0.05,-1450.05,0,O,O,S,IB9048
06C,1568,477,O,CVLT 20JUL13 70.0 C,CVLT,2013-07-20,70,C,2012-11-26 14:29:34,2012-11-26 14:29:34,BATS,-2,7.25,1450,0.05,-1450.05,0,O,O,,IB9048
06C,1569,478,O,CYOU 21JAN12 24.0 P,CYOU,2012-01-21,24,P,2012-01-20 16:20:00,2012-01-20 16:20:00,-,3,0,0,0,583.72,0,A;C,C,S,IB9048
06C,1570,478,O,CYOU 21JAN12 24.0 P,CYOU,2012-01-21,24,P,2012-01-20 16:20:00,2012-01-20 16:20:00,--,3,0,0,0,583.72,0,A;C,C,,IB9048
06C,1571,478,O,CYOU 21JAN12 24.0 P,CYOU,2012-01-21,24,P,2012-01-20 16:20:00,2011-12-08 00:00:00,,-3,1.945738,,,-583.72,0,ST,A,,IB9048
06C,1572,479,O,CYOU 17MAR12 28.0 C,CYOU,2012-03-17,28,C,2012-03-01 13:00:51,2012-03-01 13:00:51,-,-2,0.75,150,-0.65,-149.35,0,P;O,O,S,IB9048
06C,1573,479,O,CYOU 17MAR12 28.0 C,CYOU,2012-03-17,28,C,2012-03-01 13:00:51,2012-03-01 13:00:51,BATS,-1,0.75,75,-0.63,-74.37,0,P;O,O,,IB9048
06C,1574,479,O,CYOU 17MAR12 28.0 C,CYOU,2012-03-17,28,C,2012-03-01 15:46:34,2012-03-01 15:46:34,BATS,-1,0.75,75,-0.03,-74.97,0,P;O,O,,IB9048
06C,1575,480,O,CYOU 17MAR12 28.0 C,CYOU,2012-03-17,28,C,2012-03-16 16:20:00,2012-03-16 16:20:00,-,2,0,0,0,149.35,149.35,Ep;C,C,S,IB9048
06C,1576,480,O,CYOU 17MAR12 28.0 C,CYOU,2012-03-17,28,C,2012-03-16 16:20:00,2012-03-16 16:20:00,--,2,0,0,0,149.35,149.35,Ep;C,C,,IB9048
06C,1577,480,O,CYOU 17MAR12 28.0 C,CYOU,2012-03-17,28,C,2012-03-16 16:20:00,2012-03-01 00:00:00,,-2,0.746742,,,-149.35,149.35,ST,A,,IB9048
06C,1578,481,O,CYOU 17MAR12 29.0 C,CYOU,2012-03-17,29,C,2012-03-01 14:08:41,2012-03-01 14:08:41,-,-4,0.4,160,-2.9,-157.1,0,O,O,S,IB9048
06C,1579,481,O,CYOU 17MAR12 29.0 C,CYOU,2012-03-17,29,C,2012-03-01 14:08:41,2012-03-01 14:08:41,AMEX,-4,0.4,160,-2.9,-157.1,0,O,O,,IB9048
06C,1580,482,O,CYOU 17MAR12 29.0 C,CYOU,2012-03-17,29,C,2012-03-16 16:20:00,2012-03-16 16:20:00,-,4,0,0,0,157.1,157.1,Ep;C,C,S,IB9048
06C,1581,482,O,CYOU 17MAR12 29.0 C,CYOU,2012-03-17,29,C,2012-03-16 16:20:00,2012-03-16 16:20:00,--,4,0,0,0,157.1,157.1,Ep;C,C,,IB9048
06C,1582,482,O,CYOU 17MAR12 29.0 C,CYOU,2012-03-17,29,C,2012-03-16 16:20:00,2012-03-01 00:00:00,,-4,0.392748,,,-157.1,157.1,ST,A,,IB9048
06C,1583,483,O,CYOU 21APR12 29.0 C,CYOU,2012-04-21,29,C,2012-03-16 15:50:00,2012-03-16 15:50:00,-,-5,0.7,350,-1.63,-348.37,0,O,O,S,IB9048
06C,1584,483,O,CYOU 21APR12 29.0 C,CYOU,2012-04-21,29,C,2012-03-16 15:50:00,2012-03-16 15:50:00,BATS,-5,0.7,350,-1.63,-348.37,0,O,O,,IB9048
06C,1585,484,O,CYOU 21APR12 29.0 C,CYOU,2012-04-21,29,C,2012-04-20 16:20:00,2012-04-20 16:20:00,-,5,0,0,0,348.37,348.37,Ep;C,C,S,IB9048
06C,1586,484,O,CYOU 21APR12 29.0 C,CYOU,2012-04-21,29,C,2012-04-20 16:20:00,2012-04-20 16:20:00,--,5,0,0,0,348.37,348.37,Ep;C,C,,IB9048
06C,1587,484,O,CYOU 21APR12 29.0 C,CYOU,2012-04-21,29,C,2012-04-20 16:20:00,2012-03-16 00:00:00,,-5,0.696742,,,-348.37,348.37,ST,A,,IB9048
06C,1588,1,S,DAR,DAR,,,,2012-05-02 00:00:00,2012-05-02 00:00:00,-,-0.6667,0.0004,0,0,0,0,O,O,S,IB9048
06C,1589,1,S,DAR,DAR,,,,2012-05-02 00:00:00,2012-05-02 00:00:00,--,-0.6667,0.0004,0,0,0,0,O,O,,IB9048
06C,1590,2,S,DAR,DAR,,,,2012-05-02 00:00:00,2012-05-02 00:00:00,-,-0.6667,0.0004,0,0,-0.37,-0.37,LI;C,C,S,IB9048
06C,1591,2,S,DAR,DAR,,,,2012-05-02 00:00:00,2012-05-02 00:00:00,--,-0.6667,0.0004,0,0,-0.37,-0.37,LI;C,C,,IB9048
06C,1592,2,S,DAR,DAR,,,,2012-05-02 00:00:00,2011-05-12 11:42:03,,0.6667,0.554185,,,0.37,-0.37,ST,A,,IB9048
06C,1593,3,S,DAR,DAR,,,,2012-05-02 00:00:00,2012-05-02 00:00:00,-,0.6667,0.0004,0,0,0,0,Ca,C,S,IB9048
06C,1594,3,S,DAR,DAR,,,,2012-05-02 00:00:00,2012-05-02 00:00:00,--,0.6667,0.0004,0,0,0,0,Ca,C,,IB9048
06C,1595,485,O,DB 21JAN12 37.5 C,DB,2012-01-21,37.5,C,2012-01-11 13:55:30,2012-01-11 13:55:30,-,-6,0.65,390,-4.35,-385.65,0,O,O,S,IB9048
06C,1596,485,O,DB 21JAN12 37.5 C,DB,2012-01-21,37.5,C,2012-01-11 13:55:30,2012-01-11 13:55:30,CBOE,-6,0.65,390,-4.35,-385.65,0,O,O,,IB9048
06C,1597,486,O,DB 21JAN12 37.5 C,DB,2012-01-21,37.5,C,2012-01-20 16:20:00,2012-01-20 16:20:00,-,6,0,0,0,385.65,0,A;C,C,S,IB9048
06C,1598,486,O,DB 21JAN12 37.5 C,DB,2012-01-21,37.5,C,2012-01-20 16:20:00,2012-01-20 16:20:00,--,6,0,0,0,385.65,0,A;C,C,,IB9048
06C,1599,486,O,DB 21JAN12 37.5 C,DB,2012-01-21,37.5,C,2012-01-20 16:20:00,2012-01-11 00:00:00,,-6,0.642743,,,-385.65,0,ST,A,,IB9048
06C,1600,487,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-12 15:46:00,2012-01-12 15:46:00,-,-12,0.25,300,-8.7,-291.3,0,P;O,O,S,IB9048
06C,1601,487,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-12 15:46:00,2012-01-12 15:46:00,CBOE,-2,0.25,50,-1.45,-48.55,0,P;O,O,,IB9048
06C,1602,487,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-12 15:46:01,2012-01-12 15:46:01,CBOE,-2,0.25,50,-1.45,-48.55,0,P;O,O,,IB9048
06C,1603,487,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-12 15:46:29,2012-01-12 15:46:29,CBOE,-2,0.25,50,-1.45,-48.55,0,P;O,O,,IB9048
06C,1604,487,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-12 15:47:02,2012-01-12 15:47:02,CBOE,-6,0.25,150,-4.35,-145.65,0,P;O,O,,IB9048
06C,1605,488,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-20 16:20:00,2012-01-20 16:20:00,-,12,0,0,0,291.3,0,A;C,C,S,IB9048
06C,1606,488,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-20 16:20:00,2012-01-20 16:20:00,--,12,0,0,0,291.3,0,A;C,C,,IB9048
06C,1607,488,O,DB 21JAN12 40.0 C,DB,2012-01-21,40,C,2012-01-20 16:20:00,2012-01-12 00:00:00,,-12,0.24275,,,-291.3,0,ST,A,,IB9048
06C,1608,489,O,DB 21JAN12 30.0 P,DB,2012-01-21,30,P,2012-01-05 11:14:31,2012-01-05 11:14:31,-,-10,0.4,400,-7.25,-392.75,0,O,O,S,IB9048
06C,1609,489,O,DB 21JAN12 30.0 P,DB,2012-01-21,30,P,2012-01-05 11:14:31,2012-01-05 11:14:31,CBOE,-10,0.4,400,-7.25,-392.75,0,O,O,,IB9048
06C,1610,490,O,DB 21JAN12 30.0 P,DB,2012-01-21,30,P,2012-01-20 16:20:00,2012-01-20 16:20:00,-,10,0,0,0,392.75,392.75,Ep;C,C,S,IB9048
06C,1611,490,O,DB 21JAN12 30.0 P,DB,2012-01-21,30,P,2012-01-20 16:20:00,2012-01-20 16:20:00,--,10,0,0,0,392.75,392.75,Ep;C,C,,IB9048
06C,1612,490,O,DB 21JAN12 30.0 P,DB,2012-01-21,30,P,2012-01-20 16:20:00,2012-01-05 00:00:00,,-10,0.392747,,,-392.75,392.75,ST,A,,IB9048
06C,1613,491,O,DB 21JAN12 32.5 P,DB,2012-01-21,32.5,P,2012-01-20 16:20:00,2012-01-20 16:20:00,-,15,0,0,0,3015.6,3015.6,Ep;C,C,S,IB9048
06C,1614,491,O,DB 21JAN12 32.5 P,DB,2012-01-21,32.5,P,2012-01-20 16:20:00,2012-01-20 16:20:00,--,15,0,0,0,3015.6,3015.6,Ep;C,C,,IB9048
06C,1615,491,O,DB 21JAN12 32.5 P,DB,2012-01-21,32.5,P,2012-01-20 16:20:00,2011-11-30 00:00:00,,-5,2.045736,,,-1022.87,1022.87,ST,A,,IB9048
06C,1616,491,O,DB 21JAN12 32.5 P,DB,2012-01-21,32.5,P,2012-01-20 16:20:00,2011-12-08 00:00:00,,-10,1.992737,,,-1992.74,1992.74,ST,A,,IB9048
06C,1617,492,O,DB 21JAN12 40.0 P,DB,2012-01-21,40,P,2012-01-19 15:53:29,2012-01-19 15:53:29,-,-1,0.15,15,-1.02,-13.98,0,O,O,S,IB9048
06C,1618,492,O,DB 21JAN12 40.0 P,DB,2012-01-21,40,P,2012-01-19 15:53:29,2012-01-19 15:53:29,CBOE,-1,0.15,15,-1.02,-13.98,0,O,O,,IB9048
06C,1619,493,O,DB 21JAN12 40.0 P,DB,2012-01-21,40,P,2012-01-20 16:20:00,2012-01-20 16:20:00,-,1,0,0,0,13.98,13.98,Ep;C,C,S,IB9048
06C,1620,493,O,DB 21JAN12 40.0 P,DB,2012-01-21,40,P,2012-01-20 16:20:00,2012-01-20 16:20:00,--,1,0,0,0,13.98,13.98,Ep;C,C,,IB9048
06C,1621,493,O,DB 21JAN12 40.0 P,DB,2012-01-21,40,P,2012-01-20 16:20:00,2012-01-19 00:00:00,,-1,0.139752,,,-13.98,13.98,ST,A,,IB9048
06C,1622,494,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 10:47:48,2012-02-01 10:47:48,-,-3,2.1,630,-2.19,-627.81,0,P;O,O,S,IB9048
06C,1623,494,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 10:47:48,2012-02-01 10:47:48,CBOE,-1,2.1,210,-1.03,-208.97,0,P;O,O,,IB9048
06C,1624,494,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 10:47:48,2012-02-01 10:47:48,CBOE,-1,2.1,210,-0.43,-209.57,0,P;O,O,,IB9048
06C,1625,494,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 10:47:48,2012-02-01 10:47:48,CBOE,-1,2.1,210,-0.73,-209.27,0,P;O,O,,IB9048
06C,1626,495,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 10:51:21,2012-02-01 10:51:21,-,-3,2.15,645,-2.19,-642.81,0,O,O,S,IB9048
06C,1627,495,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 10:51:21,2012-02-01 10:51:21,CBOE,-3,2.15,645,-2.19,-642.81,0,O,O,,IB9048
06C,1628,496,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 12:43:01,2012-02-01 12:43:01,-,6,2,-1200,-1.95,1270.63,68.68,ML;C,C,S,IB9048
06C,1629,496,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 12:43:01,2012-02-01 12:43:01,BATS,6,2,-1200,-1.95,1270.63,68.68,ML;C,C,,IB9048
06C,1630,496,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 12:43:01,2012-02-01 10:47:48,,-1,2.089715,,,-208.97,8.65,ST,A,,IB9048
06C,1631,496,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 12:43:01,2012-02-01 10:47:48,,-1,2.092715,,,-209.27,8.95,ST,A,,IB9048
06C,1632,496,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 12:43:01,2012-02-01 10:47:48,,-1,2.095715,,,-209.57,9.25,ST,A,,IB9048
06C,1633,496,O,DB 18FEB12 45.0 C,DB,2012-02-18,45,C,2012-02-01 12:43:01,2012-02-01 10:51:21,,-3,2.142714,,,-642.81,41.84,ST,A,,IB9048
06C,1634,497,O,DB 18FEB12 40.0 P,DB,2012-02-18,40,P,2012-02-01 15:41:52,2012-02-01 15:41:52,-,-6,0.75,450,-4.36,-445.64,0,O,O,S,IB9048
06C,1635,497,O,DB 18FEB12 40.0 P,DB,2012-02-18,40,P,2012-02-01 15:41:52,2012-02-01 15:41:52,CBOE,-6,0.75,450,-4.36,-445.64,0,O,O,,IB9048
06C,1636,498,O,DB 18FEB12 40.0 P,DB,2012-02-18,40,P,2012-02-06 11:19:31,2012-02-06 11:19:31,-,6,0.35,-210,-4.35,445.64,231.3,ML;C,C,S,IB9048
06C,1637,498,O,DB 18FEB12 40.0 P,DB,2012-02-18,40,P,2012-02-06 11:19:31,2012-02-06 11:19:31,CBOE,6,0.35,-210,-4.35,445.64,231.3,ML;C,C,,IB9048
06C,1638,498,O,DB 18FEB12 40.0 P,DB,2012-02-18,40,P,2012-02-06 11:19:31,2012-02-01 15:41:52,,-6,0.742741,,,-445.64,231.3,ST,A,,IB9048
06C,1639,499,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-01 12:47:25,2012-02-01 12:47:25,-,-3,1.35,405,-3.08,-401.92,0,O,O,S,IB9048
06C,1640,499,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-01 12:47:25,2012-02-01 12:47:25,AMEX,-3,1.35,405,-3.08,-401.92,0,O,O,,IB9048
06C,1641,500,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-01 15:34:50,2012-02-01 15:34:50,-,-3,1.4,420,-3.08,-416.92,0,O,O,S,IB9048
06C,1642,500,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-01 15:34:50,2012-02-01 15:34:50,AMEX,-3,1.4,420,-3.08,-416.92,0,O,O,,IB9048
06C,1643,501,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-06 11:05:21,2012-02-06 11:05:21,-,3,0.9,-270,-0.97,401.92,130.95,ML;C,C,S,IB9048
06C,1644,501,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-06 11:05:21,2012-02-06 11:05:21,BATS,3,0.9,-270,-0.97,401.92,130.95,ML;C,C,,IB9048
06C,1645,501,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-06 11:05:21,2012-02-01 12:47:25,,-3,1.339729,,,-401.92,130.95,ST,A,,IB9048
06C,1646,502,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-10 15:50:27,2012-02-10 15:50:27,-,-6,0.75,450,-1.96,-448.04,0,O,O,S,IB9048
06C,1647,502,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-10 15:50:27,2012-02-10 15:50:27,BATS,-6,0.75,450,-1.96,-448.04,0,O,O,,IB9048
06C,1648,503,O,DB 18FEB12 42.5 P,DB,2012-02-18,42.5,P,2012-02-17 16:20:00,2012-02-17 16:20:00,-,9,0,0,0,864.96,864.96,Ep;C,C,S,IB9048
